成交日期,证券代码,证券名称,操作,成交价格,成交数量,成交金额,佣金,印花税,过户费,发生金额
2025-01-29 13:21:00,000725,京东方A,买入,6.01,3900,23439.0,5,0,0.47,-23444.47
2025-02-03 12:42:00,000725,京东方A,卖出,6.59,3900,25701.0,5,12.85,0.51,25682.64
2025-01-31 12:06:00,002007,华兰生物,买入,21.96,800,17568.0,5,0,0.35,-17573.35
2025-02-12 13:31:00,002007,华兰生物,卖出,19.11,800,15288.0,5,7.64,0.31,15275.05
2025-01-31 10:33:00,601628,中国人寿,买入,35.63,500,17815.0,5,0,0.36,-17820.36
2025-02-07 14:42:00,601628,中国人寿,卖出,37.49,500,18745.0,5,9.37,0.37,18730.26
2025-02-03 14:33:00,600036,招商银行,买入,44.56,200,8912.0,5,0,0.18,-8917.18
2025-02-12 13:19:00,600036,招商银行,卖出,43.01,200,8602.0,5,4.3,0.17,8592.53
2025-02-03 14:06:00,000333,美的集团,买入,59.34,100,5934.0,5,0,0.12,-5939.12
2025-02-04 11:42:00,000333,美的集团,买入,59.3,100,5930.0,5,0,0.12,-5935.12
2025-02-07 14:42:00,000333,美的集团,卖出,63.06,200,12612.0,5,6.31,0.25,12600.44
2025-02-05 11:33:00,688256,寒武纪,买入,314.52,100,31452.0,5,0,0.63,-31457.63
2025-02-10 13:42:00,688256,寒武纪,卖出,347.68,100,34768.0,5,17.38,0.7,34744.92
2025-02-05 11:06:00,002594,比亚迪,买入,275.54,100,27554.0,5,0,0.55,-27559.55
2025-02-17 14:42:00,002594,比亚迪,卖出,237.95,100,23795.0,5,11.9,0.48,23777.62
2025-02-06 11:21:00,688082,盛美上海,买入,90.57,100,9057.0,5,0,0.18,-9062.18
2025-02-18 10:19:00,688082,盛美上海,卖出,86.45,100,8645.0,5,4.32,0.17,8635.51
2025-02-07 09:48:00,300476,胜宏科技,买入,31.18,400,12472.0,5,0,0.25,-12477.25
2025-02-12 10:19:00,300476,胜宏科技,卖出,32.72,400,13088.0,5,6.54,0.26,13076.2
2025-02-10 10:33:00,002714,牧原股份,买入,39.84,400,15936.0,5,0,0.32,-15941.32
2025-02-19 14:55:00,002714,牧原股份,卖出,32.54,400,13016.0,5,6.51,0.26,13004.23
2025-02-11 09:21:00,600036,招商银行,买入,31.48,600,18888.0,5,0,0.38,-18893.38
2025-02-20 14:31:00,600036,招商银行,卖出,28.27,600,16962.0,5,8.48,0.34,16948.18
2025-02-13 12:48:00,688008,澜起科技,买入,81.95,100,8195.0,5,0,0.16,-8200.16
2025-02-19 10:08:00,688008,澜起科技,卖出,71.59,100,7159.0,5,3.58,0.14,7150.28
2025-02-14 11:06:00,600276,恒瑞医药,买入,52.83,100,5283.0,5,0,0.11,-5288.11
2025-02-19 12:08:00,600276,恒瑞医药,买入,53.63,200,10726.0,5,0,0.21,-10731.21
2025-02-21 13:55:00,600276,恒瑞医药,卖出,58.66,300,17598.0,5,8.8,0.35,17583.85
2025-02-14 10:48:00,300433,蓝思科技,买入,25.26,600,15156.0,5,0,0.3,-15161.3
2025-02-19 11:31:00,300433,蓝思科技,卖出,27.64,600,16584.0,5,8.29,0.33,16570.38
2025-02-17 14:48:00,000725,京东方A,买入,4.76,2400,11424.0,5,0,0.23,-11429.23
2025-02-20 12:31:00,000725,京东方A,卖出,5.16,2400,12384.0,5,6.19,0.25,12372.56
2025-02-19 10:06:00,601899,紫金矿业,买入,15.88,600,9528.0,5,0,0.19,-9533.19
2025-02-24 14:19:00,601899,紫金矿业,卖出,17.04,600,10224.0,5,5.11,0.2,10213.69
2025-02-19 11:21:00,002460,赣锋锂业,买入,48.88,600,29328.0,5,0,0.59,-29333.59
2025-02-26 14:19:00,002460,赣锋锂业,卖出,43.27,600,25962.0,5,12.98,0.52,25943.5
2025-02-21 11:48:00,000063,中兴通讯,买入,29.18,1000,29180.0,5,0,0.58,-29185.58
2025-02-26 12:31:00,000063,中兴通讯,卖出,30.98,1000,30980.0,5,15.49,0.62,30958.89
2025-02-24 13:33:00,300782,卓胜微,买入,120.61,100,12061.0,5,0,0.24,-12066.24
2025-03-03 13:42:00,300782,卓胜微,卖出,137.93,100,13793.0,5,6.9,0.28,13780.82
2025-02-25 13:06:00,002594,比亚迪,买入,197.98,200,39596.0,5,0,0.79,-39601.79
2025-03-04 14:31:00,002594,比亚迪,卖出,237.37,200,47474.0,5,23.74,0.95,47444.31
2025-02-25 09:33:00,688303,大全能源,买入,34.55,900,31095.0,5,0,0.62,-31100.62
2025-02-28 11:08:00,688303,大全能源,卖出,36.13,900,32517.0,5,16.26,0.65,32495.09
2025-02-26 14:21:00,688303,大全能源,买入,22.12,1100,24332.0,5,0,0.49,-24337.49
2025-03-03 13:31:00,688303,大全能源,卖出,23.75,1100,26125.0,5,13.06,0.52,26106.42
2025-02-27 12:33:00,601318,中国平安,买入,50.24,400,20096.0,5,0,0.4,-20101.4
2025-03-10 13:42:00,601318,中国平安,卖出,46.58,400,18632.0,5,9.32,0.37,18617.31
2025-02-27 14:48:00,300760,迈瑞医疗,买入,302.31,100,30231.0,5,0,0.6,-30236.6
2025-03-04 14:31:00,300760,迈瑞医疗,卖出,356.53,100,35653.0,5,17.83,0.71,35629.46
2025-03-03 10:06:00,600588,用友网络,买入,22.21,500,11105.0,5,0,0.22,-11110.22
2025-03-11 13:08:00,600588,用友网络,卖出,19.54,500,9770.0,5,4.88,0.2,9759.92
2025-03-04 12:21:00,688012,中微公司,买入,143.68,100,14368.0,5,0,0.29,-14373.29
2025-03-11 13:31:00,688012,中微公司,卖出,129.94,100,12994.0,5,6.5,0.26,12982.24
2025-03-05 13:48:00,600009,上海机场,买入,45.02,300,13506.0,5,0,0.27,-13511.27
2025-03-12 14:55:00,600009,上海机场,卖出,39.14,300,11742.0,5,5.87,0.23,11730.9
2025-03-06 12:06:00,601688,华泰证券,买入,17.96,1500,26940.0,5,0,0.54,-26945.54
2025-03-18 11:19:00,601688,华泰证券,卖出,16.92,1500,25380.0,5,12.69,0.51,25361.8
2025-03-07 13:21:00,002230,科大讯飞,买入,47.64,400,19056.0,5,0,0.38,-19061.38
2025-03-12 13:31:00,002230,科大讯飞,卖出,52.51,400,21004.0,5,10.5,0.42,20988.08
2025-03-10 14:21:00,601318,中国平安,买入,50.02,500,25010.0,5,0,0.5,-25015.5
2025-03-20 10:19:00,601318,中国平安,卖出,44.66,500,22330.0,5,11.17,0.45,22313.38
2025-03-10 09:06:00,002415,海康威视,买入,36.92,400,14768.0,5,0,0.3,-14773.3
2025-03-14 12:42:00,002415,海康威视,卖出,39.8,400,15920.0,5,7.96,0.32,15906.72
2025-03-12 10:21:00,300760,迈瑞医疗,买入,265.44,100,26544.0,5,0,0.53,-26549.53
2025-03-14 11:31:00,300760,迈瑞医疗,卖出,281.78,100,28178.0,5,14.09,0.56,28158.35
2025-03-13 14:06:00,002241,歌尔股份,买入,22.8,700,15960.0,5,0,0.32,-15965.32
2025-03-21 11:42:00,002241,歌尔股份,卖出,23.54,700,16478.0,5,8.24,0.33,16464.43
2025-03-14 14:06:00,688012,中微公司,买入,150.27,200,30054.0,5,0,0.6,-30059.6
2025-03-20 12:55:00,688012,中微公司,卖出,163.78,100,16378.0,5,8.19,0.33,16364.48
2025-03-26 13:42:00,688012,中微公司,卖出,164.15,100,16415.0,5,8.21,0.33,16401.46
2025-03-17 10:06:00,000333,美的集团,买入,75.74,300,22722.0,5,0,0.45,-22727.45
2025-03-21 12:31:00,000333,美的集团,卖出,68.48,300,20544.0,5,10.27,0.41,20528.32
2025-03-18 14:06:00,600276,恒瑞医药,买入,56.45,300,16935.0,5,0,0.34,-16940.34
2025-03-21 10:19:00,600276,恒瑞医药,卖出,59.17,300,17751.0,5,8.88,0.36,17736.76
2025-03-18 12:21:00,300760,迈瑞医疗,买入,283.92,100,28392.0,5,0,0.57,-28397.57
2025-03-25 13:31:00,300760,迈瑞医疗,卖出,264.43,100,26443.0,5,13.22,0.53,26424.25
2025-03-20 14:48:00,000001,平安银行,买入,13.71,1500,20565.0,5,0,0.41,-20570.41
2025-03-28 11:31:00,000001,平安银行,卖出,12.33,1500,18495.0,5,9.25,0.37,18480.38
2025-03-21 14:06:00,300408,三环集团,买入,32.18,800,25744.0,5,0,0.51,-25749.51
2025-04-02 11:55:00,300408,三环集团,卖出,30.99,800,24792.0,5,12.4,0.5,24774.1
2025-03-21 09:06:00,688303,大全能源,买入,29.66,700,20762.0,5,0,0.42,-20767.42
2025-03-27 11:08:00,688303,大全能源,卖出,35.76,700,25032.0,5,12.52,0.5,25013.98
2025-03-25 12:06:00,002007,华兰生物,买入,23.8,400,9520.0,5,0,0.19,-9525.19
2025-04-01 10:55:00,002007,华兰生物,卖出,22.96,400,9184.0,5,4.59,0.18,9174.23
2025-03-26 13:33:00,601318,中国平安,买入,47.06,600,28236.0,5,0,0.56,-28241.56
2025-04-01 13:55:00,601318,中国平安,卖出,50.79,600,30474.0,5,15.24,0.61,30453.15
2025-03-26 13:06:00,002714,牧原股份,买入,37.12,500,18560.0,5,0,0.37,-18565.37
2025-03-31 10:42:00,002714,牧原股份,卖出,41.09,500,20545.0,5,10.27,0.41,20529.32
2025-03-27 12:33:00,300433,蓝思科技,买入,20.81,1200,24972.0,5,0,0.5,-24977.5
2025-04-08 10:31:00,300433,蓝思科技,卖出,17.43,1200,20916.0,5,10.46,0.42,20900.12
2025-03-28 13:21:00,601318,中国平安,买入,54.03,500,27015.0,5,0,0.54,-27020.54
2025-04-02 12:08:00,601318,中国平安,卖出,60.83,500,30415.0,5,15.21,0.61,30394.18
2025-03-28 14:06:00,000625,长安汽车,买入,13.42,1600,21472.0,5,0,0.43,-21477.43
2025-04-03 11:19:00,000625,长安汽车,卖出,14.6,900,13140.0,5,6.57,0.26,13128.17
2025-04-09 12:55:00,000625,长安汽车,卖出,14.55,700,10185.0,5,5.09,0.2,10174.71
2025-04-01 11:33:00,601688,华泰证券,买入,15.13,900,13617.0,5,0,0.27,-13622.27
2025-04-08 14:19:00,601688,华泰证券,卖出,13.1,900,11790.0,5,5.9,0.24,11778.86
2025-04-01 12:33:00,600030,中信证券,买入,25.58,700,17906.0,5,0,0.36,-17911.36
2025-04-03 13:55:00,600030,中信证券,卖出,29.6,700,20720.0,5,10.36,0.41,20704.23
2025-04-03 09:06:00,000001,平安银行,买入,12.68,1700,21556.0,5,0,0.43,-21561.43
2025-04-15 11:19:00,000001,平安银行,卖出,10.85,900,9765.0,5,4.88,0.2,9754.92
2025-04-17 12:19:00,000001,平安银行,卖出,10.9,800,8720.0,5,4.36,0.17,8710.47
2025-04-04 11:33:00,300408,三环集团,买入,33.92,700,23744.0,5,0,0.47,-23749.47
2025-04-11 14:55:00,300408,三环集团,卖出,38.7,700,27090.0,5,13.54,0.54,27070.92
2025-04-04 09:48:00,300476,胜宏科技,买入,55.99,400,22396.0,5,0,0.45,-22401.45
2025-04-10 12:08:00,300476,胜宏科技,卖出,65.62,400,26248.0,5,13.12,0.52,26229.36
2025-04-08 09:48:00,688111,金山办公,买入,261.96,100,26196.0,5,0,0.52,-26201.52
2025-04-10 11:55:00,688111,金山办公,卖出,290.79,100,29079.0,5,14.54,0.58,29058.88
2025-04-09 11:21:00,300782,卓胜微,买入,122.95,100,12295.0,5,0,0.25,-12300.25
2025-04-16 12:42:00,300782,卓胜微,卖出,141.64,100,14164.0,5,7.08,0.28,14151.64
2025-04-10 10:06:00,300999,金龙鱼,买入,26.45,400,10580.0,5,0,0.21,-10585.21
2025-04-14 12:42:00,300999,金龙鱼,卖出,27.7,400,11080.0,5,5.54,0.22,11069.24
2025-04-11 12:48:00,002352,顺丰控股,买入,40.73,300,12219.0,5,0,0.24,-12224.24
2025-04-21 11:31:00,002352,顺丰控股,卖出,47.02,300,14106.0,5,7.05,0.28,14093.67
2025-04-14 13:21:00,688981,中芯国际,买入,51.94,200,10388.0,5,0,0.21,-10393.21
2025-04-16 10:42:00,688981,中芯国际,买入,52.92,300,15876.0,5,0,0.32,-15881.32
2025-04-16 13:31:00,688981,中芯国际,卖出,62.91,500,31455.0,5,15.73,0.63,31433.64
2025-04-14 13:06:00,688012,中微公司,买入,152.06,100,15206.0,5,0,0.3,-15211.3
2025-04-17 10:31:00,688012,中微公司,卖出,174.28,100,17428.0,5,8.71,0.35,17413.94
2025-04-15 09:21:00,002241,歌尔股份,买入,26.89,400,10756.0,5,0,0.22,-10761.22
2025-04-25 11:55:00,002241,歌尔股份,卖出,25.75,400,10300.0,5,5.15,0.21,10289.64
2025-04-16 10:48:00,600030,中信证券,买入,20.44,1100,22484.0,5,0,0.45,-22489.45
2025-04-28 13:55:00,600030,中信证券,卖出,17.03,1100,18733.0,5,9.37,0.37,18718.26
2025-04-17 11:06:00,300316,晶盛机电,买入,32.38,300,9714.0,5,0,0.19,-9719.19
2025-04-29 11:55:00,300316,晶盛机电,卖出,31.26,300,9378.0,5,4.69,0.19,9368.12
2025-04-21 11:06:00,000651,格力电器,买入,37.83,700,26481.0,5,0,0.53,-26486.53
2025-04-24 13:08:00,000651,格力电器,卖出,47.8,700,33460.0,5,16.73,0.67,33437.6
2025-04-21 10:06:00,002230,科大讯飞,买入,40.88,700,28616.0,5,0,0.57,-28621.57
2025-04-28 12:55:00,002230,科大讯飞,卖出,45.12,700,31584.0,5,15.79,0.63,31562.58
2025-04-23 14:21:00,688012,中微公司,买入,160.59,100,16059.0,5,0,0.32,-16064.32
2025-04-30 10:19:00,688012,中微公司,卖出,167.58,100,16758.0,5,8.38,0.34,16744.28
2025-04-22 12:48:00,002714,牧原股份,买入,43.25,400,17300.0,5,0,0.35,-17305.35
2025-04-25 13:19:00,002714,牧原股份,卖出,51.8,400,20720.0,5,10.36,0.41,20704.23
2025-04-23 11:06:00,000625,长安汽车,买入,12.39,2200,27258.0,5,0,0.55,-27263.55
2025-05-05 11:19:00,000625,长安汽车,卖出,10.65,2200,23430.0,5,11.71,0.47,23412.82
2025-04-25 10:06:00,002352,顺丰控股,买入,39.81,500,19905.0,5,0,0.4,-19910.4
2025-05-07 12:19:00,002352,顺丰控股,卖出,37.37,500,18685.0,5,9.34,0.37,18670.29
2025-04-28 14:33:00,300059,东方财富,买入,16.41,1000,16410.0,5,0,0.33,-16415.33
2025-05-02 11:31:00,300059,东方财富,卖出,19.55,1000,19550.0,5,9.78,0.39,19534.83
2025-04-28 10:33:00,600588,用友网络,买入,19.99,600,11994.0,5,0,0.24,-11999.24
2025-05-05 11:19:00,600588,用友网络,卖出,22.4,600,13440.0,5,6.72,0.27,13428.01
2025-04-30 14:48:00,300999,金龙鱼,买入,41.31,600,24786.0,5,0,0.5,-24791.5
2025-05-02 11:55:00,300999,金龙鱼,卖出,44.95,600,26970.0,5,13.48,0.54,26950.98
2025-05-01 11:48:00,000725,京东方A,买入,4.82,2200,10604.0,5,0,0.21,-10609.21
2025-05-13 12:42:00,000725,京东方A,卖出,4.06,2200,8932.0,5,4.47,0.18,8922.35
2025-05-02 14:21:00,002230,科大讯飞,买入,54.44,300,16332.0,5,0,0.33,-16337.33
2025-05-07 13:42:00,002230,科大讯飞,卖出,58.96,300,17688.0,5,8.84,0.35,17673.81
2025-05-05 14:48:00,300408,三环集团,买入,29.0,700,20300.0,5,0,0.41,-20305.41
2025-05-09 13:08:00,300408,三环集团,卖出,32.87,700,23009.0,5,11.5,0.46,22992.04
2025-05-06 14:06:00,600030,中信证券,买入,21.63,1100,23793.0,5,0,0.48,-23798.48
2025-05-12 14:31:00,600030,中信证券,卖出,22.76,1100,25036.0,5,12.52,0.5,25017.98
2025-05-07 12:48:00,000001,平安银行,买入,12.18,1600,19488.0,5,0,0.39,-19493.39
2025-05-12 13:42:00,000001,平安银行,卖出,12.78,1600,20448.0,5,10.22,0.41,20432.37
2025-05-07 10:06:00,601166,兴业银行,买入,21.39,800,17112.0,5,0,0.34,-17117.34
2025-05-13 13:55:00,601166,兴业银行,卖出,18.96,800,15168.0,5,7.58,0.3,15155.12
2025-05-09 09:33:00,300782,卓胜微,买入,127.4,100,12740.0,5,0,0.25,-12745.25
2025-05-15 14:42:00,300782,卓胜微,卖出,141.03,100,14103.0,5,7.05,0.28,14090.67
2025-05-09 10:33:00,002714,牧原股份,买入,44.81,300,13443.0,5,0,0.27,-13448.27
2025-05-15 13:42:00,002714,牧原股份,卖出,48.41,300,14523.0,5,7.26,0.29,14510.45
2025-05-12 10:33:00,300750,宁德时代,买入,251.18,100,25118.0,5,0,0.5,-25123.5
2025-05-19 10:31:00,300750,宁德时代,卖出,230.92,100,23092.0,5,11.55,0.46,23074.99
2025-05-14 11:21:00,300760,迈瑞医疗,买入,299.37,100,29937.0,5,0,0.6,-29942.6
2025-05-26 13:08:00,300760,迈瑞医疗,卖出,279.05,100,27905.0,5,13.95,0.56,27885.49
2025-05-14 12:33:00,002475,立讯精密,买入,33.17,500,16585.0,5,0,0.33,-16590.33
2025-05-26 14:55:00,002475,立讯精密,卖出,29.54,500,14770.0,5,7.38,0.3,14757.32
2025-05-16 10:48:00,300124,汇川技术,买入,78.07,300,23421.0,5,0,0.47,-23426.47
2025-05-28 13:19:00,300124,汇川技术,卖出,64.11,300,19233.0,5,9.62,0.38,19218.0
2025-05-16 12:48:00,301236,软通动力,买入,32.89,500,16445.0,5,0,0.33,-16450.33
2025-05-21 12:19:00,301236,软通动力,卖出,38.42,500,19210.0,5,9.61,0.38,19195.01
2025-05-19 14:48:00,600036,招商银行,买入,43.25,300,12975.0,5,0,0.26,-12980.26
2025-05-27 12:55:00,600036,招商银行,卖出,50.27,300,15081.0,5,7.54,0.3,15068.16
2025-05-19 09:33:00,600887,伊利股份,买入,22.91,700,16037.0,5,0,0.32,-16042.32
2025-05-21 11:42:00,600887,伊利股份,卖出,26.15,700,18305.0,5,9.15,0.37,18290.48
2025-05-21 12:06:00,300316,晶盛机电,买入,34.37,300,10311.0,5,0,0.21,-10316.21
2025-05-29 13:08:00,300316,晶盛机电,卖出,40.06,300,12018.0,5,6.01,0.24,12006.75
2025-05-22 13:21:00,000063,中兴通讯,买入,26.45,1100,29095.0,5,0,0.58,-29100.58
2025-05-27 11:19:00,000063,中兴通讯,卖出,29.38,1100,32318.0,5,16.16,0.65,32296.19
2025-05-23 09:48:00,300999,金龙鱼,买入,39.27,400,15708.0,5,0,0.31,-15713.31
2025-05-28 14:31:00,300999,金龙鱼,卖出,45.78,400,18312.0,5,9.16,0.37,18297.47
2025-05-23 14:48:00,002007,华兰生物,买入,21.98,1100,24178.0,5,0,0.48,-24183.48
2025-05-27 13:42:00,002007,华兰生物,卖出,23.18,1100,25498.0,5,12.75,0.51,25479.74
2025-05-26 14:06:00,002007,华兰生物,买入,17.28,600,10368.0,5,0,0.21,-10373.21
2025-06-02 10:19:00,002007,华兰生物,卖出,14.6,600,8760.0,5,4.38,0.18,8750.44
2025-05-28 14:21:00,000625,长安汽车,买入,13.49,2000,26980.0,5,0,0.54,-26985.54
2025-05-30 11:55:00,000625,长安汽车,卖出,14.42,2000,28840.0,5,14.42,0.58,28820.0
2025-05-28 10:21:00,601628,中国人寿,买入,36.21,300,10863.0,5,0,0.22,-10868.22
2025-06-05 10:42:00,601628,中国人寿,卖出,35.31,300,10593.0,5,5.3,0.21,10582.49
2025-05-29 10:21:00,002241,歌尔股份,买入,29.86,700,20902.0,5,0,0.42,-20907.42
2025-06-04 10:08:00,002241,歌尔股份,卖出,27.75,700,19425.0,5,9.71,0.39,19409.9
2025-05-30 09:06:00,300661,圣邦股份,买入,88.21,300,26463.0,5,0,0.53,-26468.53
2025-06-09 12:55:00,300661,圣邦股份,卖出,97.91,300,29373.0,5,14.69,0.59,29352.72
2025-06-03 12:33:00,300999,金龙鱼,买入,35.04,700,24528.0,5,0,0.49,-24533.49
2025-06-10 11:19:00,300999,金龙鱼,卖出,30.84,400,12336.0,5,6.17,0.25,12324.58
2025-06-12 12:08:00,300999,金龙鱼,卖出,31.32,300,9396.0,5,4.7,0.19,9386.11
2025-06-04 11:48:00,688303,大全能源,买入,22.17,1000,22170.0,5,0,0.44,-22175.44
2025-06-11 13:55:00,688303,大全能源,卖出,21.48,1000,21480.0,5,10.74,0.43,21463.83
2025-06-05 11:48:00,000063,中兴通讯,买入,28.25,400,11300.0,5,0,0.23,-11305.23
2025-06-10 10:42:00,000063,中兴通讯,卖出,31.32,400,12528.0,5,6.26,0.25,12516.49
2025-06-05 13:48:00,688303,大全能源,买入,37.99,700,26593.0,5,0,0.53,-26598.53
2025-06-12 11:31:00,688303,大全能源,卖出,33.96,700,23772.0,5,11.89,0.48,23754.63
2025-06-06 13:48:00,300433,蓝思科技,买入,17.97,1200,21564.0,5,0,0.43,-21569.43
2025-06-11 13:31:00,300433,蓝思科技,卖出,18.86,1200,22632.0,5,11.32,0.45,22615.23
2025-06-10 14:33:00,300661,圣邦股份,买入,96.72,100,9672.0,5,0,0.19,-9677.19
2025-06-12 13:55:00,300661,圣邦股份,卖出,104.81,100,10481.0,5,5.24,0.21,10470.55
2025-06-10 11:33:00,601899,紫金矿业,买入,17.59,1600,28144.0,5,0,0.56,-28149.56
2025-06-13 10:42:00,601899,紫金矿业,卖出,20.75,700,14525.0,5,7.26,0.29,14512.45
2025-06-17 11:31:00,601899,紫金矿业,卖出,20.73,900,18657.0,5,9.33,0.37,18642.3
2025-06-12 10:21:00,300124,汇川技术,买入,77.02,300,23106.0,5,0,0.46,-23111.46
2025-06-19 10:19:00,300124,汇川技术,卖出,84.73,300,25419.0,5,12.71,0.51,25400.78
2025-06-13 09:06:00,600030,中信证券,买入,24.23,400,9692.0,5,0,0.19,-9697.19
2025-06-25 13:31:00,600030,中信证券,卖出,20.7,400,8280.0,5,4.14,0.17,8270.69
2025-06-13 14:21:00,600887,伊利股份,买入,31.35,700,21945.0,5,0,0.44,-21950.44
2025-06-20 12:31:00,600887,伊利股份,卖出,27.16,700,19012.0,5,9.51,0.38,18997.11
2025-06-16 12:48:00,688981,中芯国际,买入,54.16,400,21664.0,5,0,0.43,-21669.43
2025-06-26 13:08:00,688981,中芯国际,卖出,50.81,400,20324.0,5,10.16,0.41,20308.43
2025-06-16 13:06:00,688111,金山办公,买入,271.53,100,27153.0,5,0,0.54,-27158.54
2025-06-24 14:55:00,688111,金山办公,卖出,251.13,100,25113.0,5,12.56,0.5,25094.94
2025-06-17 14:21:00,002007,华兰生物,买入,24.3,400,9720.0,5,0,0.19,-9725.19
2025-06-25 13:55:00,002007,华兰生物,卖出,28.13,400,11252.0,5,5.63,0.23,11241.14
2025-06-18 13:21:00,688041,海光信息,买入,77.85,100,7785.0,5,0,0.16,-7790.16
2025-06-20 11:31:00,688041,海光信息,卖出,88.59,100,8859.0,5,4.43,0.18,8849.39
2025-06-19 12:21:00,002007,华兰生物,买入,24.84,400,9936.0,5,0,0.2,-9941.2
2025-06-25 10:55:00,002007,华兰生物,卖出,28.81,400,11524.0,5,5.76,0.23,11513.01
2025-06-23 11:21:00,688256,寒武纪,买入,315.54,100,31554.0,5,0,0.63,-31559.63
2025-07-01 12:31:00,688256,寒武纪,卖出,356.5,100,35650.0,5,17.82,0.71,35626.47
2025-06-23 09:48:00,002241,歌尔股份,买入,23.04,1000,23040.0,5,0,0.46,-23045.46
2025-06-27 14:31:00,002241,歌尔股份,卖出,26.24,1000,26240.0,5,13.12,0.52,26221.36
2025-06-25 10:48:00,601012,隆基绿能,买入,28.0,1000,28000.0,5,0,0.56,-28005.56
2025-06-27 14:42:00,601012,隆基绿能,卖出,30.95,1000,30950.0,5,15.47,0.62,30928.91
2025-06-26 09:48:00,601688,华泰证券,买入,15.05,1200,18060.0,5,0,0.36,-18065.36
2025-06-30 12:19:00,601688,华泰证券,卖出,16.46,1200,19752.0,5,9.88,0.4,19736.72
2025-06-26 09:21:00,002007,华兰生物,买入,17.34,1100,19074.0,5,0,0.38,-19079.38
